outline_order,outline_id,document_id,filename,product_model,heading_block_id,heading_text,section_path,parent_section_path,parent_outline_id,depth,is_leaf_outline,child_outline_count,descendant_outline_count,direct_text_block_count,descendant_text_block_count,direct_question_candidate_count,descendant_question_candidate_count,direct_char_count,descendant_char_count,direct_token_estimate,descendant_token_estimate,page_start,page_end,page_bin,table_figure_block_count,exact_duplicate_block_count,template_duplicate_block_count,direct_block_ids,descendant_block_ids,direct_source_frame_ids,question_outline_allowed,review_reason
140,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:b8c3a51323f49a1f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,3d22a7fb-72df-56fc-b9ee-eb9f2e578a91,Customize Internet Traffic Rules for Ports,Customize Internet Traffic Rules for Ports,[ROOT],,1,False,2,11,1,12,1,12,255,14151,64,3541,123,131,P4,0,0,0,15b6ef19-5ce1-58a7-b885-39d674a26cd7,15b6ef19-5ce1-58a7-b885-39d674a26cd7;df2ca4f2-b10c-50cf-b312-8f891a88744b;64c7ce15-7a5a-580d-adbe-160bed89ad0b;7ee0967d-1e76-5954-86d6-849af5c21385;24638ff2-fb20-565d-8dbc-7164bb3a006b;28ae0459-33a4-5db2-b430-9a1a9370b27f;2f0fbedc-9ef5-5d0f-a5ab-6d155052f839;5847b0f5-07e6-5a6d-8f05-0a2bbdbf7cec;ac47f760-35b4-5a87-adfc-fa772ccd9222;666b7fe9-b9e3-5064-ab97-a7c1fac87666;b13eab23-32e8-5759-9bce-9cd2246a850a;b767b2fc-9043-5245-b862-6248195384cf,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:15b6ef19-5ce1-58a7-b885-39d674a26cd7,False,"parent outline, heading-only, or no structural text candidate"
141,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,975a048f-b1d6-5e14-8c10-28e58a1ed1c9,Manage port forwarding to a local server,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,Customize Internet Traffic Rules for Ports,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:b8c3a51323f49a1f,2,False,6,6,1,7,1,7,480,7433,120,1860,124,128,P4,0,0,0,df2ca4f2-b10c-50cf-b312-8f891a88744b,df2ca4f2-b10c-50cf-b312-8f891a88744b;64c7ce15-7a5a-580d-adbe-160bed89ad0b;7ee0967d-1e76-5954-86d6-849af5c21385;24638ff2-fb20-565d-8dbc-7164bb3a006b;28ae0459-33a4-5db2-b430-9a1a9370b27f;2f0fbedc-9ef5-5d0f-a5ab-6d155052f839;5847b0f5-07e6-5a6d-8f05-0a2bbdbf7cec,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:df2ca4f2-b10c-50cf-b312-8f891a88744b,False,"parent outline, heading-only, or no structural text candidate"
142,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:11e5a031343559ac,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,f491b7dd-3a06-5640-a31e-b78ed1f47f68,Set up port forwarding to a local server,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Set up port forwarding to a local server,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,1336,1336,334,334,124,125,P4,0,0,0,64c7ce15-7a5a-580d-adbe-160bed89ad0b,64c7ce15-7a5a-580d-adbe-160bed89ad0b,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:64c7ce15-7a5a-580d-adbe-160bed89ad0b,True,leaf outline with direct text candidate
143,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:18c854403e7d71b8,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,e92ec1d1-0168-52ca-b5dd-12157a0b09e1,Add a custom port forwarding service,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Add a custom port forwarding service,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,1556,1556,389,389,125,126,P4,0,0,0,7ee0967d-1e76-5954-86d6-849af5c21385,7ee0967d-1e76-5954-86d6-849af5c21385,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:7ee0967d-1e76-5954-86d6-849af5c21385,True,leaf outline with direct text candidate
144,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:a330be77bc14e844,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,9b5223a1-346e-5a0e-9d1e-2339e592726f,Edit a port forwarding service,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Edit a port forwarding service,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,1434,1434,359,359,126,126,P4,0,0,0,24638ff2-fb20-565d-8dbc-7164bb3a006b,24638ff2-fb20-565d-8dbc-7164bb3a006b,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:24638ff2-fb20-565d-8dbc-7164bb3a006b,True,leaf outline with direct text candidate
145,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:bc1ea99d969da613,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,f076efb6-9783-58e8-9319-a361455a74c3,Delete a port forwarding entry,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Delete a port forwarding entry,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,763,763,191,191,127,127,P4,0,0,0,28ae0459-33a4-5db2-b430-9a1a9370b27f,28ae0459-33a4-5db2-b430-9a1a9370b27f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:28ae0459-33a4-5db2-b430-9a1a9370b27f,True,leaf outline with direct text candidate
146,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:4dd440452a486390,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,94bfcdbf-4c55-5fcf-86fc-86bb126d3ed4,How the router implements the port forwarding rule,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > How the router implements the port forwarding rule,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,929,929,233,233,127,128,P4,0,0,0,2f0fbedc-9ef5-5d0f-a5ab-6d155052f839,2f0fbedc-9ef5-5d0f-a5ab-6d155052f839,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:2f0fbedc-9ef5-5d0f-a5ab-6d155052f839,True,leaf outline with direct text candidate
147,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:dc3985b2e6fd8545,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,cdfed2bd-d475-5172-9ef5-7c18516ebf35,Application example: Make a local web server public,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server > Application example: Make a local web server public,Customize Internet Traffic Rules for Ports > Manage port forwarding to a local server,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5f8898bf72833d16,3,True,0,0,1,1,1,1,935,935,234,234,128,128,P4,0,0,0,5847b0f5-07e6-5a6d-8f05-0a2bbdbf7cec,5847b0f5-07e6-5a6d-8f05-0a2bbdbf7cec,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:5847b0f5-07e6-5a6d-8f05-0a2bbdbf7cec,True,leaf outline with direct text candidate
148,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3fbb967ff544f9ad,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,3c729c82-64a1-5a2e-bd39-5b424b57ff5b,Manage port triggering,Customize Internet Traffic Rules for Ports > Manage port triggering,Customize Internet Traffic Rules for Ports,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:b8c3a51323f49a1f,2,False,3,3,1,4,1,4,866,6463,217,1617,128,131,P4,0,0,0,ac47f760-35b4-5a87-adfc-fa772ccd9222,ac47f760-35b4-5a87-adfc-fa772ccd9222;666b7fe9-b9e3-5064-ab97-a7c1fac87666;b13eab23-32e8-5759-9bce-9cd2246a850a;b767b2fc-9043-5245-b862-6248195384cf,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:ac47f760-35b4-5a87-adfc-fa772ccd9222,False,"parent outline, heading-only, or no structural text candidate"
149,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:cd3ee9b608796207,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,24afb52d-3cb8-539d-a222-bf28fc8d4bd2,Add a port triggering service,Customize Internet Traffic Rules for Ports > Manage port triggering > Add a port triggering service,Customize Internet Traffic Rules for Ports > Manage port triggering,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3fbb967ff544f9ad,3,True,0,0,1,1,1,1,1696,1696,424,424,129,130,P4,0,0,0,666b7fe9-b9e3-5064-ab97-a7c1fac87666,666b7fe9-b9e3-5064-ab97-a7c1fac87666,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:666b7fe9-b9e3-5064-ab97-a7c1fac87666,True,leaf outline with direct text candidate
150,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:ee49d8e79b8c6764,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,ce2c2297-c9a8-52a4-a451-e3e7800295a3,Disable port triggering or change the time-out period,Customize Internet Traffic Rules for Ports > Manage port triggering > Disable port triggering or change the time-out period,Customize Internet Traffic Rules for Ports > Manage port triggering,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3fbb967ff544f9ad,3,True,0,0,1,1,1,1,1261,1261,316,316,130,130,P5,0,0,0,b13eab23-32e8-5759-9bce-9cd2246a850a,b13eab23-32e8-5759-9bce-9cd2246a850a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:b13eab23-32e8-5759-9bce-9cd2246a850a,True,leaf outline with direct text candidate
151,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:ed4edf0e870f5fa4,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,b39da142-6d41-57d4-8ef3-26c9c2b2edfe,Application example: Port triggering for Internet Relay Chat,Customize Internet Traffic Rules for Ports > Manage port triggering > Application example: Port triggering for Internet Relay Chat,Customize Internet Traffic Rules for Ports > Manage port triggering,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3fbb967ff544f9ad,3,True,0,0,1,1,1,1,2640,2640,660,660,130,131,P5,0,0,0,b767b2fc-9043-5245-b862-6248195384cf,b767b2fc-9043-5245-b862-6248195384cf,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:b767b2fc-9043-5245-b862-6248195384cf,True,leaf outline with direct text candidate
152,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,83911231-0220-515a-9bf2-7c873987ba0e,Troubleshooting,Troubleshooting,[ROOT],,1,False,8,13,1,14,1,14,598,11996,150,3005,132,140,P5,0,2,2,07e8ff7a-28c3-58f4-874e-afccdd06484d,07e8ff7a-28c3-58f4-874e-afccdd06484d;4889a9a4-90fe-5fc8-8c6e-4ee2cbabf2d8;594cc248-162e-5180-b1f6-243ea1c30a9e;13759793-9afc-595a-9823-db9c83e1289c;d3814305-4ce4-5823-8845-50f7d6f3d4cc;82023f3e-39d3-5b20-8fd3-b3f0e5c16177;6866675b-e993-554a-ac30-e6521be6aeed;73d3d723-9183-5a9f-b811-ab6d408a3433;3f286df2-d3e8-513a-bb10-8a6feaf8548d;79dc97aa-4993-5f83-bbb6-ad0029843ef1;73458eed-ea25-55bb-a159-998977addf6a;ad859cdb-151f-56e5-81be-13c742dc1180;d3189db7-52ee-502f-8466-5dbddbf1c80e;8989f72f-c45f-5a19-b2ce-b190765e7b28,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:07e8ff7a-28c3-58f4-874e-afccdd06484d,False,"parent outline, heading-only, or no structural text candidate"
153,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:22ae1f56a65ed9b0,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,740025a3-a4fa-548a-9e2e-b4f3c69def6e,Quick tips,Troubleshooting > Quick tips,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,False,3,3,1,4,1,4,69,1046,18,264,133,133,P5,0,1,1,4889a9a4-90fe-5fc8-8c6e-4ee2cbabf2d8,4889a9a4-90fe-5fc8-8c6e-4ee2cbabf2d8;594cc248-162e-5180-b1f6-243ea1c30a9e;13759793-9afc-595a-9823-db9c83e1289c;d3814305-4ce4-5823-8845-50f7d6f3d4cc,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:4889a9a4-90fe-5fc8-8c6e-4ee2cbabf2d8,False,"parent outline, heading-only, or no structural text candidate"
154,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:f67dde43cca3ccc5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,982bf2b2-67a6-5024-85fb-21fd6db31eb2,Sequence to restart your network,Troubleshooting > Quick tips > Sequence to restart your network,Troubleshooting > Quick tips,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:22ae1f56a65ed9b0,3,True,0,0,1,1,1,1,209,209,53,53,133,133,P5,0,0,0,594cc248-162e-5180-b1f6-243ea1c30a9e,594cc248-162e-5180-b1f6-243ea1c30a9e,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:594cc248-162e-5180-b1f6-243ea1c30a9e,True,leaf outline with direct text candidate
155,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:ed3905d7e14f6d86,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,1db7997f-e352-5f24-94cc-cb71972ad533,WiFi settings,Troubleshooting > Quick tips > WiFi settings,Troubleshooting > Quick tips,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:22ae1f56a65ed9b0,3,True,0,0,1,1,1,1,306,306,77,77,133,133,P5,0,0,0,13759793-9afc-595a-9823-db9c83e1289c,13759793-9afc-595a-9823-db9c83e1289c,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:13759793-9afc-595a-9823-db9c83e1289c,True,leaf outline with direct text candidate
156,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:d24b7820be424b92,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,3e67b256-0f55-53ee-8722-fc95dbb754e2,Network settings,Troubleshooting > Quick tips > Network settings,Troubleshooting > Quick tips,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:22ae1f56a65ed9b0,3,True,0,0,1,1,1,1,462,462,116,116,133,133,P5,0,0,0,d3814305-4ce4-5823-8845-50f7d6f3d4cc,d3814305-4ce4-5823-8845-50f7d6f3d4cc,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:d3814305-4ce4-5823-8845-50f7d6f3d4cc,True,leaf outline with direct text candidate
157,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:880cc3a4a39dcca0,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,3c6caa03-1120-50b7-bb13-840b610311dd,The router and satellite do not sync,Troubleshooting > The router and satellite do not sync,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,1514,1514,379,379,133,134,P5,0,0,0,82023f3e-39d3-5b20-8fd3-b3f0e5c16177,82023f3e-39d3-5b20-8fd3-b3f0e5c16177,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:82023f3e-39d3-5b20-8fd3-b3f0e5c16177,True,leaf outline with direct text candidate
158,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:5a4a9eed369ea641,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,15813bcb-f986-5164-889c-9a8f4b0684ed,You cannot log in to the router,Troubleshooting > You cannot log in to the router,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,304,304,76,76,134,134,P5,0,0,0,6866675b-e993-554a-ac30-e6521be6aeed,6866675b-e993-554a-ac30-e6521be6aeed,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:6866675b-e993-554a-ac30-e6521be6aeed,True,leaf outline with direct text candidate
159,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:26632525d1e8244b,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,b4f45fcd-f3c0-56be-8a78-ede97a2ad273,You cannot access the Internet,Troubleshooting > You cannot access the Internet,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,1861,1861,466,466,135,136,P5,0,0,0,73d3d723-9183-5a9f-b811-ab6d408a3433,73d3d723-9183-5a9f-b811-ab6d408a3433,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:73d3d723-9183-5a9f-b811-ab6d408a3433,True,leaf outline with direct text candidate
160,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:6ca762548278f56e,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,23febe2a-d07f-52e7-abdf-c7c84089b23b,Troubleshoot Internet browsing,Troubleshooting > Troubleshoot Internet browsing,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,1499,1499,375,375,136,136,P5,0,0,0,3f286df2-d3e8-513a-bb10-8a6feaf8548d,3f286df2-d3e8-513a-bb10-8a6feaf8548d,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:3f286df2-d3e8-513a-bb10-8a6feaf8548d,True,leaf outline with direct text candidate
161,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:e7e9868561e6d634,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,8eb67782-2519-5b6d-9979-e3c4330a06aa,Troubleshoot PPPoE,Troubleshooting > Troubleshoot PPPoE,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,1128,1128,282,282,137,137,P5,0,0,0,79dc97aa-4993-5f83-bbb6-ad0029843ef1,79dc97aa-4993-5f83-bbb6-ad0029843ef1,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:79dc97aa-4993-5f83-bbb6-ad0029843ef1,True,leaf outline with direct text candidate
162,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:392ff4fbd7ee9772,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,0dedd142-959e-5bdf-80f0-219f08bf3859,Troubleshoot WiFi connectivity,Troubleshooting > Troubleshoot WiFi connectivity,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,True,0,0,1,1,1,1,814,814,204,204,137,138,P5,0,0,0,73458eed-ea25-55bb-a159-998977addf6a,73458eed-ea25-55bb-a159-998977addf6a,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:73458eed-ea25-55bb-a159-998977addf6a,True,leaf outline with direct text candidate
163,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:be3ef89d10a8bdd8,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,16fa3cc8-049d-5ff7-b4b6-c94cc79f6b5f,Troubleshoot your network using the ping utility,Troubleshooting > Troubleshoot your network using the ping utility,Troubleshooting,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:c3af076f92c5ed8d,2,False,2,2,1,3,1,3,254,3232,64,809,138,140,P5,0,1,1,ad859cdb-151f-56e5-81be-13c742dc1180,ad859cdb-151f-56e5-81be-13c742dc1180;d3189db7-52ee-502f-8466-5dbddbf1c80e;8989f72f-c45f-5a19-b2ce-b190765e7b28,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:ad859cdb-151f-56e5-81be-13c742dc1180,False,"parent outline, heading-only, or no structural text candidate"
164,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:9ad236fa74b89647,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,a8a71f71-c5a8-571b-8e5d-520806c03b3d,Test the LAN path to your router,Troubleshooting > Troubleshoot your network using the ping utility > Test the LAN path to your router,Troubleshooting > Troubleshoot your network using the ping utility,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:be3ef89d10a8bdd8,3,True,0,0,1,1,1,1,1306,1306,327,327,138,139,P5,0,0,0,d3189db7-52ee-502f-8466-5dbddbf1c80e,d3189db7-52ee-502f-8466-5dbddbf1c80e,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:d3189db7-52ee-502f-8466-5dbddbf1c80e,True,leaf outline with direct text candidate
165,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3d986da173d7e0d6,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,eaec489c-e685-51ad-aa0a-5c51712c0ad4,Test the path from your computer to a remote device,Troubleshooting > Troubleshoot your network using the ping utility > Test the path from your computer to a remote device,Troubleshooting > Troubleshoot your network using the ping utility,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:be3ef89d10a8bdd8,3,True,0,0,1,1,1,1,1672,1672,418,418,139,140,P5,0,0,0,8989f72f-c45f-5a19-b2ce-b190765e7b28,8989f72f-c45f-5a19-b2ce-b190765e7b28,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:8989f72f-c45f-5a19-b2ce-b190765e7b28,True,leaf outline with direct text candidate
166,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:d2f327c49d409f7f,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,3241f077-4f70-5bec-b2d6-f5e2405b1041,Supplemental Information,Supplemental Information,[ROOT],,1,False,4,16,1,17,1,17,208,24118,52,6036,141,161,P5,12,0,0,57e0e29a-0771-57b3-a559-aa7d2c67736e,57e0e29a-0771-57b3-a559-aa7d2c67736e;b02662a3-b57a-5490-80da-7f215c290db3;a2a18868-488c-55c3-9fc3-5ab64fece2c2;cdac7c72-b999-5be2-9703-1606b71ed2e3;11ad961d-c956-53b2-ba51-10300c742fd6;e17c6ad0-750b-5eec-9361-4aa907a82762;ab4a7616-7297-5ac3-a7b1-2c26e503bc1b;6233c88d-e8b5-585a-b54a-bd3013d7c812;e6cf1794-ace6-5efb-ae0f-e5f641a47398;549e019c-e016-5455-9ca6-253c7ebb5b01;e4939a4b-9156-516f-8ab3-6b163b0f0236;54d1ff30-e120-5e1a-a25d-dfa8fe2dad84;f91536e2-4a2d-5c63-8adf-246ff6c337b5;1497ebc1-7937-5bcc-a539-a5cb6d41b976;9bbe0082-882c-532b-aeaa-f26459eea9a3;4b9f61a2-9e22-5a0d-a802-d61a51f63177;ccf3efaf-ba7b-59e5-a7b9-c8f2c4218a99,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:57e0e29a-0771-57b3-a559-aa7d2c67736e,False,"parent outline, heading-only, or no structural text candidate"
167,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:4ab9491f432593cc,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,a662a333-2dfe-5faf-845e-67e9a1c36f84,Factory settings for Orbi routers,Supplemental Information > Factory settings for Orbi routers,Supplemental Information,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:d2f327c49d409f7f,2,False,3,3,1,4,1,4,265,5611,67,1405,142,147,P5,3,0,0,b02662a3-b57a-5490-80da-7f215c290db3,b02662a3-b57a-5490-80da-7f215c290db3;a2a18868-488c-55c3-9fc3-5ab64fece2c2;cdac7c72-b999-5be2-9703-1606b71ed2e3;11ad961d-c956-53b2-ba51-10300c742fd6,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:b02662a3-b57a-5490-80da-7f215c290db3,False,"parent outline, heading-only, or no structural text candidate"
168,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:7737dd3f21628364,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,978397cf-03c4-5a59-b4a0-e798503d01b6,Factory settings for Orbi router model RBR860,Supplemental Information > Factory settings for Orbi routers > Factory settings for Orbi router model RBR860,Supplemental Information > Factory settings for Orbi routers,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:4ab9491f432593cc,3,True,0,0,1,1,1,1,1782,1782,446,446,142,143,P5,1,0,0,a2a18868-488c-55c3-9fc3-5ab64fece2c2,a2a18868-488c-55c3-9fc3-5ab64fece2c2,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:a2a18868-488c-55c3-9fc3-5ab64fece2c2,True,leaf outline with direct text candidate
169,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:35ce9e3d787b54f5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,389fb990-3879-5541-9856-daaabcee03c3,Factory settings for Orbi router model RBR850,Supplemental Information > Factory settings for Orbi routers > Factory settings for Orbi router model RBR850,Supplemental Information > Factory settings for Orbi routers,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:4ab9491f432593cc,3,True,0,0,1,1,1,1,1782,1782,446,446,144,145,P5,1,0,0,cdac7c72-b999-5be2-9703-1606b71ed2e3,cdac7c72-b999-5be2-9703-1606b71ed2e3,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:cdac7c72-b999-5be2-9703-1606b71ed2e3,True,leaf outline with direct text candidate
